state,answer_set,facility_name,age,count,n_respondents,pct_of_respondents,question_ids,biden_presidency_opinion,climate_change_effects,education,eligible_to_vote,facility_type,following_trump_stormy_daniels_trial,gender,independent_preference_for_dem_rep,kamala_opinion,kamala_record_familiarity,kamala_record_on_crime,labor_unions_opinion,likely_to_vote_in_november_election,party,people_with_convictions_should_vote,race,sentence_length,sentence_so_far_served,skills_for_politics,thought_to_november_election,trump_dictator_first_day_opinion,trump_punishment,us_ready_elect_woman_president,vote_impact_government_level,who_vote_for,who_vote_for_supplement
CA,all-surveys,"Sacramento County Sheriff's Office, CA",,26,114,0.22807017543859648,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,all-surveys,"Sacramento County Sheriff's Office, CA",,9,114,0.07894736842105263,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
CA,all-surveys,"San Joaquin County Jail, CA",,19,43,0.4418604651162791,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,all-surveys,"San Joaquin County Jail, CA",,16,43,0.37209302325581395,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,all-surveys,"Santa Barbara County, CA",,16,40,0.4,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,all-surveys,"Santa Barbara County, CA",,16,40,0.4,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,all-surveys,"Santa Clara County, CA",,8,33,0.24242424242424243,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,all-surveys,"Santa Clara County, CA",,16,33,0.48484848484848486,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,all-surveys,"Sonoma County, CA",,11,31,0.3548387096774194,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,all-surveys,"Sonoma County, CA",,14,31,0.45161290322580644,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,all-surveys,"Stanislaus County, CA",,30,54,0.5555555555555556,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,all-surveys,"Stanislaus County, CA",,15,54,0.2777777777777778,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,all-surveys,"Tehama County, CA",,9,13,0.6923076923076923,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,all-surveys,"Tuolumne-Dambacher Detention Center, CA",,6,8,0.75,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,all-surveys,"Ventura County Sheriff's Office, CA",,8,53,0.1509433962264151,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
CA,all-surveys,"Ventura County Sheriff's Office, CA",,23,53,0.4339622641509434,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,all-surveys,"Ventura County Sheriff's Office, CA",,16,53,0.3018867924528302,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,all-surveys,"Yuba County, CA ",,6,8,0.75,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Fresno County, CA",,8,72,0.1111111111111111,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
CA,both-surveys,"Fresno County, CA",,28,72,0.3888888888888889,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Fresno County, CA",,26,72,0.3611111111111111,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,both-surveys,"Fresno County, CA",,7,72,0.09722222222222222,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
CA,both-surveys,"Madera County, CA",,10,14,0.7142857142857143,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Orange County, CA - Central Jail Complex",,19,31,0.6129032258064516,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Orange County, CA - Theo Lacy",,11,31,0.3548387096774194,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Orange County, CA - Theo Lacy",,13,31,0.41935483870967744,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,both-surveys,"Sacramento County Sheriff's Office, CA",,32,52,0.6153846153846154,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Sacramento County Sheriff's Office, CA",,11,52,0.21153846153846154,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,both-surveys,"Sacramento County Sheriff's Office, CA",,6,52,0.11538461538461539,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
CA,both-surveys,"San Joaquin County Jail, CA",,14,28,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"San Joaquin County Jail, CA",,9,28,0.32142857142857145,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,both-surveys,"Santa Barbara County, CA",,6,20,0.3,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Santa Barbara County, CA",,10,20,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,both-surveys,"Santa Clara County, CA",,6,27,0.2222222222222222,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Santa Clara County, CA",,14,27,0.5185185185185185,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,both-surveys,"Stanislaus County, CA",,10,23,0.43478260869565216,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Stanislaus County, CA",,8,23,0.34782608695652173,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CA,both-surveys,"Ventura County Sheriff's Office, CA",,9,24,0.375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CA,both-surveys,"Ventura County Sheriff's Office, CA",,12,24,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CO,all-surveys,"Denver County Jail, CO",,7,73,0.0958904109589041,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
CO,all-surveys,"Denver County Jail, CO",,36,73,0.4931506849315068,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,all-surveys,"Denver County Jail, CO",,18,73,0.2465753424657534,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CO,all-surveys,"Jefferson County Detention Facility, CO",,22,41,0.5365853658536586,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,all-surveys,"Jefferson County Detention Facility, CO",,11,41,0.2682926829268293,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CO,all-surveys,"Larimer County, CO",,17,31,0.5483870967741935,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,all-surveys,"Mesa County, CO",,6,55,0.10909090909090909,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
CO,all-surveys,"Mesa County, CO",,30,55,0.5454545454545454,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,all-surveys,"Mesa County, CO",,16,55,0.2909090909090909,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CO,all-surveys,"Pueblo County, CO",,22,53,0.41509433962264153,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,all-surveys,"Pueblo County, CO",,16,53,0.3018867924528302,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CO,all-surveys,"Pueblo County, CO",,6,53,0.11320754716981132,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Third-party candidate
CO,all-surveys,"Pueblo County, CO",,6,53,0.11320754716981132,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
CO,all-surveys,"Weld County, CO",,9,83,0.10843373493975904,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
CO,all-surveys,"Weld County, CO",,35,83,0.42168674698795183,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,all-surveys,"Weld County, CO",,29,83,0.3493975903614458,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CO,both-surveys,"Denver County Jail, CO",,11,29,0.3793103448275862,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,both-surveys,"Denver County Jail, CO",,10,29,0.3448275862068966,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CO,both-surveys,"Jefferson County Detention Facility, CO",,7,12,0.5833333333333334,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,both-surveys,"Larimer County, CO",,6,13,0.46153846153846156,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,both-surveys,"Mesa County, CO",,12,22,0.5454545454545454,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,both-surveys,"Mesa County, CO",,7,22,0.3181818181818182,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CO,both-surveys,"Pueblo County, CO",,7,22,0.3181818181818182,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,both-surveys,"Pueblo County, CO",,9,22,0.4090909090909091,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
CO,both-surveys,"Weld County, CO",,16,40,0.4,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
CO,both-surveys,"Weld County, CO",,16,40,0.4,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
DC,all-surveys,DC DOC: Central Detention Facility,,34,74,0.4594594594594595,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
DC,all-surveys,DC DOC: Central Detention Facility,,23,74,0.3108108108108108,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
DC,all-surveys,DC DOC: Central Detention Facility,,9,74,0.12162162162162163,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
FL,all-surveys,"Bay County, FL",,25,34,0.7352941176470589,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Citrus County Detention Facility, FL",,20,30,0.6666666666666666,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Escambia County Jail, FL",,18,28,0.6428571428571429,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Hillsborough County Sheriff's Office, FL",,14,183,0.07650273224043716,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
FL,all-surveys,"Hillsborough County Sheriff's Office, FL",,113,183,0.6174863387978142,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Hillsborough County Sheriff's Office, FL",,33,183,0.18032786885245902,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
FL,all-surveys,"Hillsborough County Sheriff's Office, FL",,13,183,0.07103825136612021,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
FL,all-surveys,"Lake County Detention Center, FL",,16,29,0.5517241379310345,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Lake County Detention Center, FL",,10,29,0.3448275862068966,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
FL,all-surveys,"Lee County, FL",,6,33,0.18181818181818182,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
FL,all-surveys,"Lee County, FL",,17,33,0.5151515151515151,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Lee County, FL",,8,33,0.24242424242424243,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
FL,all-surveys,"Leon County Jail, FL",,9,96,0.09375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
FL,all-surveys,"Leon County Jail, FL",,37,96,0.3854166666666667,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Leon County Jail, FL",,33,96,0.34375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
FL,all-surveys,"Leon County Jail, FL",,13,96,0.13541666666666666,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
FL,all-surveys,"Monroe County-Key West, FL",,13,16,0.8125,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Nassau County, FL",,15,22,0.6818181818181818,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Okaloosa County Department of Corrections, FL",,42,60,0.7,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Okaloosa County Department of Corrections, FL",,9,60,0.15,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
FL,all-surveys,"Pinellas County Jail, FL",,54,89,0.6067415730337079,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Pinellas County Jail, FL",,18,89,0.20224719101123595,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
FL,all-surveys,"Pinellas County Jail, FL",,7,89,0.07865168539325842,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
FL,all-surveys,Santa Rosa County FL,,22,32,0.6875,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Sarasota County, FL",,12,33,0.36363636363636365,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Sarasota County, FL",,13,33,0.3939393939393939,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
FL,all-surveys,"St. Lucie County Jail, FL",,19,27,0.7037037037037037,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,all-surveys,"Walton County Jail, FL",,8,13,0.6153846153846154,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
FL,both-surveys,Santa Rosa County FL,,9,12,0.75,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
GA,all-surveys,"Athens Clarke County Jail, GA",,18,31,0.5806451612903226,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
GA,all-surveys,"Athens Clarke County Jail, GA",,10,31,0.3225806451612903,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
GA,all-surveys,"Bibb County Jail, GA",,14,19,0.7368421052631579,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
GA,all-surveys,"Cobb County, GA",,6,38,0.15789473684210525,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
GA,all-surveys,"Cobb County, GA",,16,38,0.42105263157894735,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
GA,all-surveys,"Cobb County, GA",,11,38,0.2894736842105263,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
GA,all-surveys,"Columbia County Detention Center, GA",,7,18,0.3888888888888889,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
GA,all-surveys,"Columbia County Detention Center, GA",,10,18,0.5555555555555556,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
GA,all-surveys,"Dekalb County Jail, GA",,11,16,0.6875,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
GA,all-surveys,"Gwinnett County Sheriffs Office, GA",,29,57,0.5087719298245614,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
GA,all-surveys,"Gwinnett County Sheriffs Office, GA",,16,57,0.2807017543859649,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
GA,all-surveys,"Gwinnett County Sheriffs Office, GA",,6,57,0.10526315789473684,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
GA,both-surveys,"Athens Clarke County Jail, GA",,9,16,0.5625,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
GA,both-surveys,"Bibb County Jail, GA",,9,11,0.8181818181818182,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
GA,both-surveys,"Columbia County Detention Center, GA",,6,7,0.8571428571428571,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
GA,both-surveys,"Dekalb County Jail, GA",,10,13,0.7692307692307693,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
GA,both-surveys,"Gwinnett County Sheriffs Office, GA",,9,22,0.4090909090909091,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
GA,both-surveys,"Gwinnett County Sheriffs Office, GA",,6,22,0.2727272727272727,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IA,all-surveys,"Polk County, IA ",,10,25,0.4,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IA,all-surveys,"Polk County, IA ",,7,25,0.28,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
ID,all-surveys,"Bonneville County, ID",,10,13,0.7692307692307693,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,all-surveys,"Cook County, IL",,33,325,0.10153846153846154,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
IL,all-surveys,"Cook County, IL",,145,325,0.4461538461538462,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,all-surveys,"Cook County, IL",,8,325,0.024615384615384615,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,"Donald J. Trump, Kamala Harris"
IL,all-surveys,"Cook County, IL",,111,325,0.3415384615384615,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IL,all-surveys,"Cook County, IL",,8,325,0.024615384615384615,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Third-party candidate
IL,all-surveys,"Cook County, IL",,17,325,0.052307692307692305,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
IL,all-surveys,"DuPage County Jail, IL",,12,29,0.41379310344827586,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,all-surveys,"DuPage County Jail, IL",,10,29,0.3448275862068966,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IL,all-surveys,"Kane County, IL",,8,43,0.18604651162790697,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
IL,all-surveys,"Kane County, IL",,15,43,0.3488372093023256,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,all-surveys,"Kane County, IL",,15,43,0.3488372093023256,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IL,all-surveys,"Madison County, IL",,6,10,0.6,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,all-surveys,"McLean County, IL",,6,8,0.75,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,all-surveys,"Vermilion County Jail, IL",,7,19,0.3684210526315789,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,all-surveys,"Vermilion County Jail, IL",,9,19,0.47368421052631576,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IL,all-surveys,"Winnebago County, IL",,6,109,0.05504587155963303,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
IL,all-surveys,"Winnebago County, IL",,63,109,0.5779816513761468,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,all-surveys,"Winnebago County, IL",,25,109,0.22935779816513763,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IL,both-surveys,"Cook County, IL",,21,170,0.12352941176470589,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
IL,both-surveys,"Cook County, IL",,65,170,0.38235294117647056,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,both-surveys,"Cook County, IL",,59,170,0.34705882352941175,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IL,both-surveys,"Cook County, IL",,6,170,0.03529411764705882,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Third-party candidate
IL,both-surveys,"Cook County, IL",,11,170,0.06470588235294118,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
IL,both-surveys,"Kane County, IL",,7,14,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IL,both-surveys,"Winnebago County, IL",,34,60,0.5666666666666667,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IL,both-surveys,"Winnebago County, IL",,12,60,0.2,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IN,all-surveys,"Boone County, IN",,9,14,0.6428571428571429,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IN,all-surveys,"Elkhart County Jail, IN",,6,57,0.10526315789473684,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
IN,all-surveys,"Elkhart County Jail, IN",,34,57,0.5964912280701754,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IN,all-surveys,"Elkhart County Jail, IN",,12,57,0.21052631578947367,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IN,all-surveys,"Floyd County Jail, IN",,11,24,0.4583333333333333,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IN,all-surveys,"Floyd County Jail, IN",,9,24,0.375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IN,all-surveys,"Hamilton County Main Jail, IN",,6,63,0.09523809523809523,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
IN,all-surveys,"Hamilton County Main Jail, IN",,33,63,0.5238095238095238,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IN,all-surveys,"Hamilton County Main Jail, IN",,16,63,0.25396825396825395,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IN,all-surveys,"Hamilton County Main Jail, IN",,8,63,0.12698412698412698,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
IN,all-surveys,"Kosciusko County, IN",,16,18,0.8888888888888888,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IN,all-surveys,"La Port County Jail, IN",,22,38,0.5789473684210527,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IN,all-surveys,"La Port County Jail, IN",,8,38,0.21052631578947367,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
IN,all-surveys,"Shelby County, IN",,7,9,0.7777777777777778,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IN,both-surveys,"Hamilton County Main Jail, IN",,14,30,0.4666666666666667,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
IN,both-surveys,"Hamilton County Main Jail, IN",,7,30,0.23333333333333334,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
KS,all-surveys,"Butler County Corrections, KS",,8,14,0.5714285714285714,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
KS,all-surveys,"Butler County Corrections, KS",,6,14,0.42857142857142855,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
